country,region,year,gini,region_un,region_un_sub,region_wb,eu,oecd,incomegroup,gdp,population
Netherlands,NLD,1997,25.8,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42235,15655482
Netherlands,NLD,1997,31.7,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,42235,15655482
Netherlands,NLD,1998,25,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43934,15745650
Netherlands,NLD,1998,29.38,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43934,15745650
Netherlands,NLD,1998,24.53,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43934,15745650
Netherlands,NLD,1998,24.14,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43934,15745650
Netherlands,NLD,1998,26.77,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43934,15745650
Netherlands,NLD,1998,32.6,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43934,15745650
Netherlands,NLD,1998,26.68,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43934,15745650
Netherlands,NLD,1998,25.79,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43934,15745650
Netherlands,NLD,1998,26.2,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43934,15745650
Netherlands,NLD,1998,31.8,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,43934,15745650
Netherlands,NLD,1999,26,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,45839,15835525
Netherlands,NLD,1999,29.34,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,45839,15835525
Netherlands,NLD,1999,24.42,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,45839,15835525
Netherlands,NLD,1999,23.86,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,45839,15835525
Netherlands,NLD,1999,26.15,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,45839,15835525
Netherlands,NLD,1999,31.87,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,45839,15835525
Netherlands,NLD,1999,25.84,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,45839,15835525
Netherlands,NLD,1999,24.85,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,45839,15835525
Netherlands,NLD,1999,25.27,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,45839,15835525
Netherlands,NLD,1999,32,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,45839,15835525
Netherlands,NLD,1999,28.06,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,45839,15835525
Netherlands,NLD,2000,28.11,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,23.18,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,23.17,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,28.83,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,31.49,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,27.53,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,27.55,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,33.07,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,29,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,29.99,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,25.15,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,24.76,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,27.09,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,32.27,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,26.31,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,25.41,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,26.06,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,32.5,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,29.2,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2000,42.4,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47422,15926188
Netherlands,NLD,2001,27,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,48161,16018112
Netherlands,NLD,2001,29.01,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,48161,16018112
Netherlands,NLD,2001,24.22,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,48161,16018112
Netherlands,NLD,2001,23.69,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,48161,16018112
Netherlands,NLD,2001,25.88,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,48161,16018112
Netherlands,NLD,2001,31.59,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,48161,16018112
Netherlands,NLD,2001,25.93,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,48161,16018112
Netherlands,NLD,2001,24.93,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,48161,16018112
Netherlands,NLD,2001,25.28,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,48161,16018112
Netherlands,NLD,2002,27,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47958,16110355
Netherlands,NLD,2002,30.31,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47958,16110355
Netherlands,NLD,2002,25.45,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47958,16110355
Netherlands,NLD,2002,25.05,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47958,16110355
Netherlands,NLD,2002,27.18,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47958,16110355
Netherlands,NLD,2002,32.83,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47958,16110355
Netherlands,NLD,2002,26.57,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47958,16110355
Netherlands,NLD,2002,25.72,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47958,16110355
Netherlands,NLD,2002,25.8,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47958,16110355
Netherlands,NLD,2003,27,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,47807,16200948
Netherlands,NLD,2005,30.61,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,26.42,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,26.69,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,32.59,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,33.64,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,30.64,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,30.88,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,37.09,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,26.9,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,30.18,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,26.07,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,26.37,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,32.38,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,33.5,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,30.53,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,30.78,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,36.99,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,28.4,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,42.6,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2005,29.8,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,49467,16367153
Netherlands,NLD,2006,26.4,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51097,16440092
Netherlands,NLD,2006,29.47,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51097,16440092
Netherlands,NLD,2006,25.99,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51097,16440092
Netherlands,NLD,2006,26.4,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51097,16440092
Netherlands,NLD,2006,32.75,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51097,16440092
Netherlands,NLD,2006,34.42,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51097,16440092
Netherlands,NLD,2006,31.93,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51097,16440092
Netherlands,NLD,2006,32.2,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51097,16440092
Netherlands,NLD,2006,37.94,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51097,16440092
Netherlands,NLD,2006,28,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51097,16440092
Netherlands,NLD,2006,42.4,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51097,16440092
Netherlands,NLD,2006,29.05,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51097,16440092
Netherlands,NLD,2007,27.6,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52910,16506652
Netherlands,NLD,2007,30.5,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52910,16506652
Netherlands,NLD,2007,27.24,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52910,16506652
Netherlands,NLD,2007,27.67,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52910,16506652
Netherlands,NLD,2007,34.4,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52910,16506652
Netherlands,NLD,2007,34.71,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52910,16506652
Netherlands,NLD,2007,32.48,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52910,16506652
Netherlands,NLD,2007,32.78,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52910,16506652
Netherlands,NLD,2007,38.87,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52910,16506652
Netherlands,NLD,2007,29.5,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52910,16506652
Netherlands,NLD,2007,43,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52910,16506652
Netherlands,NLD,2007,30.04,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52910,16506652
Netherlands,NLD,2008,30.08,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,27.35,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,27.72,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,34.32,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,34.33,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,32.49,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,32.79,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,39,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,27.6,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,29.95,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,27.28,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,27.67,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,34.4,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,34.36,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,32.52,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,32.82,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,39.03,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,28.6,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,41.7,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2008,29.59,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,53848,16568105
Netherlands,NLD,2009,27.2,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51608,16626379
Netherlands,NLD,2009,29.52,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51608,16626379
Netherlands,NLD,2009,26.83,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51608,16626379
Netherlands,NLD,2009,27.26,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51608,16626379
Netherlands,NLD,2009,34.22,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51608,16626379
Netherlands,NLD,2009,33.63,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51608,16626379
Netherlands,NLD,2009,31.74,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51608,16626379
Netherlands,NLD,2009,32.08,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51608,16626379
Netherlands,NLD,2009,38.64,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51608,16626379
Netherlands,NLD,2009,28.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51608,16626379
Netherlands,NLD,2009,41.7,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51608,16626379
Netherlands,NLD,2009,29.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51608,16626379
Netherlands,NLD,2010,25.5,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52033,16682928
Netherlands,NLD,2010,28.22,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52033,16682928
Netherlands,NLD,2010,25.38,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52033,16682928
Netherlands,NLD,2010,25.8,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52033,16682928
Netherlands,NLD,2010,32.97,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52033,16682928
Netherlands,NLD,2010,32.2,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52033,16682928
Netherlands,NLD,2010,30.17,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52033,16682928
Netherlands,NLD,2010,30.52,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52033,16682928
Netherlands,NLD,2010,37.35,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52033,16682928
Netherlands,NLD,2010,28.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52033,16682928
Netherlands,NLD,2010,42.1,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52033,16682928
Netherlands,NLD,2010,27.88,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52033,16682928
Netherlands,NLD,2011,28.37,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,25.37,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,25.74,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,32.82,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,32.41,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,30.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,30.61,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,37.44,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,25.8,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,28.16,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,25.26,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,25.64,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,32.82,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,32.41,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,30.3,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,30.61,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,37.44,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,29.4,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,32.7,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,43,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2011,27.85,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,52594,16738191
Netherlands,NLD,2012,25.4,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51860,16791850
Netherlands,NLD,2012,27.95,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51860,16791850
Netherlands,NLD,2012,25.17,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51860,16791850
Netherlands,NLD,2012,25.61,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,51860,16791850
